Ereignisdatum,Meldungsdatum,Freigabedatum,Kanton,Tierart,Seuchenname,Serotyp,Season
13.10.25,17.10.25,17.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
13.10.25,20.10.25,20.10.25,VD,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
13.10.25,23.10.25,23.10.25,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
13.10.25,23.10.25,23.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
13.10.25,24.10.25,24.10.25,VS,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
13.10.25,24.10.25,24.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
13.10.25,28.10.25,28.10.25,ZH,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
13.10.25,29.10.25,29.10.25,TI,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
14.10.25,14.10.25,14.10.25,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
14.10.25,14.10.25,14.10.25,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,14.10.25,14.10.25,TG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,14.10.25,14.10.25,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,14.10.25,14.10.25,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,14.10.25,14.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
14.10.25,15.10.25,15.10.25,NE,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
14.10.25,15.10.25,15.10.25,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,16.10.25,16.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,16.10.25,16.10.25,SZ,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,16.10.25,16.10.25,NW,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,16.10.25,16.10.25,SZ,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,16.10.25,16.10.25,SZ,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,16.10.25,16.10.25,SZ,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
14.10.25,16.10.25,16.10.25,OW,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,16.10.25,16.10.25,UR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,16.10.25,16.10.25,UR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,16.10.25,16.10.25,OW,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,17.10.25,17.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,17.10.25,17.10.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,17.10.25,17.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,17.10.25,17.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,17.10.25,17.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,17.10.25,17.10.25,BL,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
14.10.25,17.10.25,17.10.25,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
14.10.25,17.10.25,17.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
14.10.25,27.10.25,27.10.25,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
14.10.25,29.10.25,29.10.25,TI,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
14.10.25,31.10.25,31.10.25,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
15.10.25,15.10.25,15.10.25,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
15.10.25,15.10.25,15.10.25,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
15.10.25,15.10.25,15.10.25,ZH,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
15.10.25,15.10.25,15.10.25,NE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
15.10.25,15.10.25,15.10.25,NE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
15.10.25,15.10.25,15.10.25,ZH,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
15.10.25,16.10.25,16.10.25,SZ,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
15.10.25,17.10.25,17.10.25,SO,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
15.10.25,17.10.25,17.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
15.10.25,17.10.25,17.10.25,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
15.10.25,21.10.25,21.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
15.10.25,22.10.25,22.10.25,SZ,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
15.10.25,28.10.25,28.10.25,VS,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
15.10.25,29.10.25,29.10.25,TI,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
16.10.25,15.10.25,15.10.25,SO,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,16.10.25,16.10.25,AR,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,16.10.25,16.10.25,NE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,16.10.25,16.10.25,NE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,16.10.25,16.10.25,FR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,16.10.25,16.10.25,FR,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
16.10.25,16.10.25,16.10.25,FR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,16.10.25,16.10.25,FR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,17.10.25,17.10.25,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,17.10.25,17.10.25,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,20.10.25,20.10.25,GR,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
16.10.25,20.10.25,20.10.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
16.10.25,20.10.25,20.10.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,20.10.25,20.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,20.10.25,20.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,20.10.25,20.10.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,20.10.25,20.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,20.10.25,20.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
16.10.25,20.10.25,20.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,20.10.25,20.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
16.10.25,20.10.25,20.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,20.10.25,20.10.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,20.10.25,20.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,20.10.25,20.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,22.10.25,22.10.25,NW,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,22.10.25,22.10.25,SZ,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,27.10.25,27.10.25,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
16.10.25,29.10.25,29.10.25,TI,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
17.10.25,17.10.25,17.10.25,AR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
17.10.25,17.10.25,17.10.25,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
17.10.25,17.10.25,17.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
17.10.25,17.10.25,17.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
17.10.25,20.10.25,20.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
17.10.25,20.10.25,20.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
17.10.25,20.10.25,20.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
17.10.25,20.10.25,20.10.25,AI,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
17.10.25,20.10.25,20.10.25,SG,Ziege,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
17.10.25,20.10.25,20.10.25,AG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
17.10.25,20.10.25,20.10.25,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
17.10.25,22.10.25,22.10.25,SG,Ziege,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
17.10.25,23.10.25,23.10.25,FR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
17.10.25,23.10.25,23.10.25,FR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
17.10.25,24.10.25,24.10.25,VS,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
17.10.25,24.10.25,24.10.25,UR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
17.10.25,24.10.25,24.10.25,SZ,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
17.10.25,24.10.25,24.10.25,SZ,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
17.10.25,24.10.25,24.10.25,UR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
17.10.25,27.10.25,27.10.25,ZH,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
18.10.25,24.10.25,24.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
19.10.25,23.10.25,23.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
19.10.25,23.10.25,23.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
19.10.25,29.10.25,29.10.25,TI,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
20.10.25,20.10.25,20.10.25,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
20.10.25,20.10.25,20.10.25,ZH,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
20.10.25,21.10.25,21.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
20.10.25,21.10.25,21.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
20.10.25,21.10.25,21.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
20.10.25,21.10.25,21.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
20.10.25,21.10.25,21.10.25,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
20.10.25,21.10.25,21.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
20.10.25,21.10.25,21.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
20.10.25,21.10.25,21.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
20.10.25,21.10.25,21.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
20.10.25,21.10.25,21.10.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
20.10.25,21.10.25,21.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
20.10.25,22.10.25,22.10.25,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
20.10.25,22.10.25,22.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
20.10.25,22.10.25,22.10.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
20.10.25,22.10.25,22.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
20.10.25,22.10.25,22.10.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
20.10.25,23.10.25,23.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
20.10.25,23.10.25,23.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
20.10.25,24.10.25,24.10.25,OW,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
20.10.25,24.10.25,24.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
20.10.25,29.10.25,29.10.25,FR,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
20.10.25,30.10.25,30.10.25,GL,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
20.10.25,03.11.25,03.11.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
21.10.25,22.10.25,22.10.25,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
21.10.25,22.10.25,22.10.25,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
21.10.25,22.10.25,22.10.25,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
21.10.25,23.10.25,23.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
21.10.25,23.10.25,23.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
21.10.25,24.10.25,24.10.25,SZ,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
21.10.25,24.10.25,24.10.25,OW,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
21.10.25,24.10.25,24.10.25,UR,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
21.10.25,24.10.25,24.10.25,SZ,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
21.10.25,24.10.25,24.10.25,UR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
21.10.25,24.10.25,24.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
21.10.25,24.10.25,24.10.25,UR,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
22.10.25,22.10.25,22.10.25,AR,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,22.10.25,22.10.25,AG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
22.10.25,22.10.25,22.10.25,VS,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,23.10.25,23.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,23.10.25,23.10.25,VD,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,23.10.25,23.10.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,23.10.25,23.10.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,23.10.25,23.10.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,23.10.25,23.10.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,23.10.25,23.10.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,23.10.25,23.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
22.10.25,23.10.25,23.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,23.10.25,23.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,23.10.25,23.10.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,23.10.25,23.10.25,AG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,23.10.25,23.10.25,SO,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
22.10.25,24.10.25,24.10.25,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
22.10.25,24.10.25,24.10.25,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
22.10.25,24.10.25,24.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,24.10.25,24.10.25,SZ,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
22.10.25,24.10.25,24.10.25,SZ,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,24.10.25,24.10.25,NW,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,24.10.25,24.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,27.10.25,27.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
22.10.25,27.10.25,27.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,27.10.25,27.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,27.10.25,27.10.25,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,27.10.25,27.10.25,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,27.10.25,27.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,27.10.25,27.10.25,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
22.10.25,27.10.25,27.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
22.10.25,27.10.25,27.10.25,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
22.10.25,27.10.25,27.10.25,AR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
22.10.25,27.10.25,27.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
23.10.25,23.10.25,23.10.25,TG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
23.10.25,24.10.25,24.10.25,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
23.10.25,24.10.25,24.10.25,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
23.10.25,24.10.25,24.10.25,AG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
23.10.25,24.10.25,24.10.25,NW,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
23.10.25,24.10.25,24.10.25,SZ,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
23.10.25,24.10.25,24.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
23.10.25,24.10.25,24.10.25,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
23.10.25,27.10.25,27.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
23.10.25,27.10.25,27.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
23.10.25,27.10.25,27.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
23.10.25,27.10.25,27.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
23.10.25,27.10.25,27.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
23.10.25,27.10.25,27.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
23.10.25,27.10.25,27.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
23.10.25,27.10.25,27.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
23.10.25,27.10.25,27.10.25,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
23.10.25,27.10.25,27.10.25,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
23.10.25,27.10.25,27.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
23.10.25,27.10.25,27.10.25,AR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
23.10.25,29.10.25,29.10.25,TI,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
23.10.25,31.10.25,31.10.25,VD,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
23.10.25,31.10.25,31.10.25,VD,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
24.10.25,24.10.25,24.10.25,AR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
24.10.25,27.10.25,27.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
24.10.25,27.10.25,27.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
24.10.25,27.10.25,27.10.25,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
24.10.25,30.10.25,30.10.25,OW,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
24.10.25,30.10.25,30.10.25,UR,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
24.10.25,30.10.25,30.10.25,NW,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
24.10.25,30.10.25,30.10.25,OW,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
24.10.25,30.10.25,30.10.25,OW,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
24.10.25,30.10.25,30.10.25,SZ,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
24.10.25,04.11.25,04.11.25,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
24.10.25,04.11.25,04.11.25,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
24.10.25,07.11.25,07.11.25,ZG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
24.10.25,25.11.25,25.11.25,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-H2-2025
25.10.25,29.10.25,29.10.25,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
26.10.25,29.10.25,29.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
26.10.25,29.10.25,29.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
26.10.25,29.10.25,29.10.25,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
26.10.25,31.10.25,31.10.25,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
27.10.25,29.10.25,29.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
27.10.25,29.10.25,29.10.25,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
27.10.25,30.10.25,30.10.25,UR,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-H2-2025
