id|type|date|page_count|link|info|meldung_id|publikation_id|erf_date|erf_user|mut_date|mut_user|version|Dates_erf_date|Dates_mut_date
2253|10|06.06.2024|2|https://ajcn.nutrition.org/article/S0002-9165(24)00520-3/abstract#%20||1438|289|2024-06-07T07:45:41|932|2024-06-07T07:45:41|932|0|2024-06-07|2024-06-07
2254|10|05.06.2024|6|https://www.consumerreports.org/health/food-safety/lesser-evil-serenity-kids-cassava-puffs-high-lead-levels-a2654657249/||1439|114|2024-06-07T07:47:41|932|2024-06-07T07:47:41|932|0|2024-06-07|2024-06-07
2255|10|06.06.2024|3|https://affidiajournal.com/en/microplastics-discovered-lurking-in-olive-oil-and-other-vegetable-oils||1440|55|2024-06-07T07:49:28|932|2024-06-07T07:49:28|932|0|2024-06-07|2024-06-07
2256|10|07.06.2024|10|https://www.frontiersin.org/articles/10.3389/fnut.2024.1411003||1441|79|2024-06-10T07:53:35|84|2024-06-10T07:53:35|84|0|2024-06-10|2024-06-10
2257|30|||https://promedmail.org/promed-post/?id=8716903|Up-date of case, June 2024|1265||2024-06-10T08:32:29|84|2024-06-10T08:32:29|84|0|2024-06-10|2024-06-10
2258|10|06.06.2024|1|https://www.bvl.bund.de/SharedDocs/Pressemitteilungen/01_lebensmittel/2024/2024_06_06_PM_Nahrungsergaenzungsmittel_HoA.html||1442|157|2024-06-10T09:11:33|84|2024-06-10T09:11:33|84|0|2024-06-10|2024-06-10
2259|30|||https://www.bvl.bund.de/SharedDocs/Downloads/01_Lebensmittel/Internationales/Report_HoA_WG_FS-de.html;jsessionid=93755E559420094017D268669EBFD999.internet992?nn=12429764|BVL|1442||2024-06-10T09:11:33|84|2024-06-24T09:10:46|932|1|2024-06-10|2024-06-24
2260|30|||https://www.bvl.bund.de/SharedDocs/Downloads/01_Lebensmittel/Internationales/Report_HoA_WG_FS_Zusammenfassung.html;jsessionid=93755E559420094017D268669EBFD999.internet992?nn=12429764|BVL|1442||2024-06-10T09:11:33|84|2024-06-24T09:10:46|932|1|2024-06-10|2024-06-24
2261|10|15.06.2024|11|https://www.sciencedirect.com/science/article/pii/S014765132400486X||1443|489|2024-06-10T09:50:05|84|2024-06-10T09:50:05|84|0|2024-06-10|2024-06-10
2262|10|10.06.2024|1|https://affidiajournal.com/en/allergenicity-assessment-in-new-protein-containing-food-study-suggests-comprehensive-risk-management-approach||1444|55|2024-06-11T14:13:56|84|2024-06-11T14:13:56|84|0|2024-06-11|2024-06-11
2263|20|||https://www.sciencedirect.com/science/article/pii/S0278691524003326?via%3Dihub||1444|324|2024-06-11T14:13:56|84|2024-06-11T14:13:56|84|0|2024-06-11|2024-06-11
2264|10|12.06.2024|2|https://www.foodnavigator.com/Article/2024/06/12/Ultra-processed-food-kills-World-Health-Organization||1445|67|2024-06-13T13:15:18|932|2024-06-13T13:15:18|932|0|2024-06-13|2024-06-13
2265|20|||https://iris.who.int/handle/10665/376957||1445|257|2024-06-13T13:15:18|932|2024-06-13T13:15:18|932|0|2024-06-13|2024-06-13
2266|10|11.06.2024|3|https://www.foodnavigator.com/Article/2024/06/11/is-sweetener-xylitol-bad-for-the-heart#:~:text=Fresh%20research%20published%20in%20the,of%20heart%20attack%20and%20stroke.||1446|67|2024-06-13T15:10:02|932|2024-06-13T15:10:02|932|0|2024-06-13|2024-06-13
2267|20|||https://doi.org/10.1093/eurheartj/ehae244||1446|603|2024-06-13T15:10:02|932|2024-06-13T15:10:02|932|0|2024-06-13|2024-06-13
2268|10|12.06.2024|3|https://affidiajournal.com/en/heavy-metal-contamination-in-chocolates-a-health-risk-assessment||1447|55|2024-06-13T15:29:21|932|2024-06-13T15:29:21|932|0|2024-06-13|2024-06-13
2269|20|||https://doi.org/10.1016/j.foodres.2024.114360||1447|266|2024-06-13T15:29:21|932|2024-06-13T15:29:21|932|0|2024-06-13|2024-06-13
2270|10|21.06.2024|2|https://doi.org/10.3390/foods13131960||1448|22|2024-06-24T10:39:03|932|2024-06-24T10:39:03|932|0|2024-06-24|2024-06-24
2271|10|21.06.2024|2|https://www.frontiersin.org/journals/nutrition/articles/10.3389/fnut.2024.1430831/abstract||1449|79|2024-06-24T11:36:10|932|2024-06-24T11:36:10|932|0|2024-06-24|2024-06-24
2272|10|21.06.2024|2|https://doi.org/10.1016/j.tifs.2024.104602||1450|358|2024-06-24T11:49:19|932|2024-06-24T11:49:19|932|0|2024-06-24|2024-06-24
2273|10|21.06.2024|3|https://www.food-safety.com/articles/9555-testing-finds-high-bpa-glycidol-levels-in-canned-tuna-but-low-mercury-content||1451|10|2024-06-24T12:18:14|932|2024-07-23T10:35:11|84|1|2024-06-24|2024-07-23
2274|20|||https://www.saldo.ch/tests/produktetests/detail/artikeldetail/kein-einziger-thon-ist-empfehlenswert||1451|303|2024-06-24T12:18:14|932|2024-06-24T12:18:14|932|0|2024-06-24|2024-06-24
2275|10|20.06.2024|2|https://www.food-safety.com/articles/9554-antibiotic-resistant-bacteria-found-in-half-of-chicken-meat-from-europes-biggest-grocery-chain||1452|10|2024-06-24T12:40:16|932|2024-06-24T12:40:16|932|0|2024-06-24|2024-06-24
2276|20|||https://essereanimali.org/media/report-germ-scandal-lidl-essereanimali.pdf||1452|604|2024-06-24T12:40:16|932|2024-06-24T12:40:16|932|0|2024-06-24|2024-06-24
2277|30|||https://affidiajournal.com/en/alarming-levels-of-bisphenol-a-found-in-canned-tuna-swiss-test-reveals|Affidia|1451||2024-06-24T17:55:45|932|2024-06-24T17:55:45|932|0|2024-06-24|2024-06-24
2278|10|24.06.2024|2|https://www.frontiersin.org/journals/microbiology/articles/10.3389/fmicb.2024.1404002/abstract||1453|83|2024-06-25T07:26:27|932|2024-06-25T07:26:27|932|0|2024-06-25|2024-06-25
2279|10|18.06.2024|2|https://doi.org/10.3390/foods13121919||1454|22|2024-06-25T07:38:51|932|2024-06-25T07:38:51|932|0|2024-06-25|2024-06-25
2280|30|||https://www.food-safety.com/articles/9540-experts-explore-food-allergen-risk-assessment-approach-for-novel-proteins|Food Safety Magazine|1444||2024-06-25T09:24:51|932|2024-06-25T09:24:51|932|0|2024-06-25|2024-06-25
2281|10|17.06.2024|2|https://affidiajournal.com/en/emerging-food-safety-risks-in-alternative-protein-sources-new-review-published||1455|55|2024-06-25T09:30:19|932|2024-06-25T09:30:19|932|0|2024-06-25|2024-06-25
2282|20|||https://doi.org/10.1111/1541-4337.13377||1455|58|2024-06-25T09:30:19|932|2024-06-25T09:30:19|932|0|2024-06-25|2024-06-25
2283|10|14.06.2024|2|https://www.food-safety.com/articles/9539-eu-expert-group-recommends-117-substances-for-restriction-in-food-supplements||1456|10|2024-06-25T10:44:28|932|2024-06-25T10:44:28|932|0|2024-06-25|2024-06-25
2284|20|||https://www.bvl.bund.de/SharedDocs/Downloads/01_Lebensmittel/Internationales/Report_HoA_WG_FS-de.pdf?__blob=publicationFile&v=8||1456|605|2024-06-25T10:44:28|932|2024-06-25T10:44:28|932|0|2024-06-25|2024-06-25
2285|10|25.06.2024|2|https://doi.org/10.1016/j.foodchem.2024.140222||1457|75|2024-06-26T08:10:50|932|2024-06-26T08:10:50|932|0|2024-06-26|2024-06-26
2286|10|25.06.2024|2|https://www.eurekalert.org/news-releases/1049431||1458|19|2024-06-26T08:52:29|932|2024-06-26T08:52:29|932|0|2024-06-26|2024-06-26
2287|20|||https://doi.org/10.1080/19490976.2024.2367301||1458|399|2024-06-26T08:52:29|932|2024-06-26T08:52:29|932|0|2024-06-26|2024-06-26
2288|10|25.06.2024|2|https://www.medicalnewstoday.com/articles/high-fat-diet-may-disrupt-gut-bacteria-fuel-anxiety||1459|60|2024-06-26T09:27:51|932|2024-06-26T09:27:51|932|0|2024-06-26|2024-06-26
2289|20|||https://doi.org/10.1186/s40659-024-00505-1||1459|606|2024-06-26T09:27:51|932|2024-06-26T09:27:51|932|0|2024-06-26|2024-06-26
2290|10|26.06.2024|10|https://doi.org/10.3390/foods13132013||1460|22|2024-06-27T08:46:54|932|2024-06-27T08:46:54|932|0|2024-06-27|2024-06-27
2291|10|26.06.2024|2|https://www.food-safety.com/articles/9567-frozen-food-industry-group-strives-to-reduce-storage-temperature-standards-by-3-c||1461|10|2024-06-27T12:07:05|932|2024-06-27T12:07:05|932|0|2024-06-27|2024-06-27
2292|20|||https://www.movetominus15.com/download-research||1461|607|2024-06-27T12:07:05|932|2024-06-27T12:07:05|932|0|2024-06-27|2024-06-27
2293|10|29.07.2024|2|https://www.eurekalert.org/news-releases/1048978||1462|19|2024-07-01T09:04:20|932|2024-07-01T09:04:20|932|0|2024-07-01|2024-07-01
2294|20|||https://nutrition2024.eventscribe.net/agenda.asp?BCFO=M&pfp=Browse%20by%20Day&fa=&fb=&fc=&fd=&all=1&mode=||1462|608|2024-07-01T09:05:57|932|2024-07-01T09:05:57|932|0|2024-07-01|2024-07-01
2295|10|30.06.2024|2|https://doi.org/10.1016/j.foodcont.2024.110682||1463|102|2024-07-01T09:37:48|932|2024-07-01T09:37:48|932|0|2024-07-01|2024-07-01
2296|10|28.06.2024|10|https://doi.org/10.1016/j.foodchem.2024.140274||1464|75|2024-07-01T09:38:19|932|2024-07-01T09:38:19|932|0|2024-07-01|2024-07-01
2297|10|27.06.2024|3|https://affidiajournal.com/en/safer-food-packaging-needed-study-links-chemicals-to-potential-health-risks||1465|55|2024-07-01T11:00:59|932|2024-07-01T11:00:59|932|0|2024-07-01|2024-07-01
2298|20|||https://doi.org/10.1016/j.envint.2024.108791||1465|320|2024-07-01T11:00:59|932|2024-07-01T11:00:59|932|0|2024-07-01|2024-07-01
2299|10|30.06.2024|2|https://www.eurekalert.org/news-releases/1048890||1466|19|2024-07-01T11:10:21|932|2024-07-01T11:10:21|932|0|2024-07-01|2024-07-01
2300|20|||https://nutrition.org/n24/program/||1466|608|2024-07-01T11:10:21|932|2024-07-01T11:10:21|932|0|2024-07-01|2024-07-01
2301|10|30.06.2024|2|https://aussiedlerbote.de/en/does-aperol-spritz-increase-the-risk-of-cancer/||1467|609|2024-07-01T11:38:21|932|2024-07-01T11:38:21|932|0|2024-07-01|2024-07-01
2302|20|||https://www.fr.de/panorama/alkohol-getraenk-experten-sommer-aperol-spritz-krebserregend-forscher-zr-93158536.html||1467|610|2024-07-01T11:38:21|932|2024-07-01T11:38:21|932|0|2024-07-01|2024-07-01
2303|30|||https://www.efsa.europa.eu/en/press/news/091112|EFSA|1467||2024-07-01T11:38:21|932|2024-07-01T11:38:21|932|0|2024-07-01|2024-07-01
2304|10|28.06.2024|2|https://www.medicalnewstoday.com/articles/plastic-bottles-diabetes-risk||1468|60|2024-07-01T11:43:42|932|2024-07-01T11:43:42|932|0|2024-07-01|2024-07-01
2305|10|22.02.2024|3|https://doi.org/10.1016/j.tifs.2024.104382||1469|358|2024-07-02T16:43:19|932|2024-07-02T16:43:19|932|0|2024-07-02|2024-07-02
2306|10|02.07.2024|2|https://www.eurekalert.org/news-releases/1048797||1470|19|2024-07-03T10:49:12|932|2024-07-03T10:49:12|932|0|2024-07-03|2024-07-03
2307|20|||https://nutrition2024.eventscribe.net/agenda.asp?BCFO=M&pfp=Browse%20by%20Day&fa=&fb=&fc=&fd=&all=1&mode=||1470|608|2024-07-03T10:49:12|932|2024-07-03T10:49:12|932|0|2024-07-03|2024-07-03
2308|10|02.07.2024|2|https://www.eurekalert.org/news-releases/1050147||1471|19|2024-07-03T10:57:48|932|2024-07-03T10:57:48|932|0|2024-07-03|2024-07-03
2309|20|||https://www.annenbergpublicpolicycenter.org/public-fails-to-appreciate-risk-of-consuming-raw-milk-survey-finds/||1471|612|2024-07-03T10:57:48|932|2024-07-03T10:57:48|932|0|2024-07-03|2024-07-03
2310|10|02.07.2024|3|https://www.food-safety.com/articles/9577-is-ai-food-safe||1472|10|2024-07-03T11:02:45|932|2024-07-03T11:02:45|932|0|2024-07-03|2024-07-03
2311|20|||https://doi.org/10.1146/annurev-food-060721-013815||1472|613|2024-07-03T11:02:45|932|2024-07-03T11:02:45|932|0|2024-07-03|2024-07-03
2312|10|02.07.2024|2|https://www.food-safety.com/articles/9581-efsa-raises-concern-about-a-small-organic-arsenic-species-in-food||1473|10|2024-07-03T11:29:23|932|2024-07-03T11:29:23|932|0|2024-07-03|2024-07-03
2313|20|||https://doi.org/10.2903/j.efsa.2024.8844||1473|105|2024-07-03T11:29:23|932|2024-07-03T11:29:23|932|0|2024-07-03|2024-07-03
2314|10|03.07.2024|1|https://affidiajournal.com/en/new-study-reveals-link-between-food-additives-and-diabetes-risk||1474|55|2024-07-04T07:19:25|84|2024-07-04T07:19:25|84|0|2024-07-04|2024-07-04
2315|20|||https://www.thelancet.com/journals/landia/article/PIIS2213-8587(24)00086-X/fulltext||1474|469|2024-07-04T07:19:25|84|2024-07-04T07:19:25|84|0|2024-07-04|2024-07-04
2316|10|03.07.2024|2|https://medicalxpress.com/news/2024-07-microdosing-candies-linked-death-illnesses.html||1475|375|2024-07-04T07:27:07|932|2024-07-04T07:27:07|932|0|2024-07-04|2024-07-04
2317|20|||https://www.fda.gov/food/outbreaks-foodborne-illness/investigation-illnesses-diamond-shruumz-brand-chocolate-bars-cones-gummies-june-2024||1475|16|2024-07-04T07:27:07|932|2024-07-04T07:27:07|932|0|2024-07-04|2024-07-04
2318|10|03.07.2024|3|https://medicalxpress.com/news/2024-07-lid-ultra-foods.html||1476|375|2024-07-04T07:37:04|932|2024-07-04T07:37:04|932|0|2024-07-04|2024-07-04
2319|20|||https://www.deakin.edu.au/research/research-news-and-publications/articles/lifting-the-lid-on-ultra-processed-foods#:~:text=Research%20published%20in%202023%20led,cent%20of%20ultra%2Dprocessed%20food.||1476|614|2024-07-04T07:37:04|932|2024-07-04T07:37:04|932|0|2024-07-04|2024-07-04
2320|10|02.07.2024|2|https://www.foodmanufacture.co.uk/Article/2024/07/02/fibreglass-particles-found-in-oysters-and-mussels||1477|615|2024-07-04T07:51:29|84|2024-07-04T07:51:29|84|0|2024-07-04|2024-07-04
2321|20|||https://www.sciencedirect.com/science/article/pii/S0304389424011981?via%3Dihub||1477|425|2024-07-04T07:51:29|84|2024-07-04T07:51:29|84|0|2024-07-04|2024-07-04
2322|30|||https://thefishsite.com/articles/study-finds-fibreglass-accumulation-in-bivalves|The Fish Site |1477||2024-07-04T07:51:29|84|2024-07-04T07:51:29|84|0|2024-07-04|2024-07-04
2323|20|||https://www.foodsafetynews.com/2024/07/four-dozen-sick-one-dead-in-outbreak-traced-to-microdosing-edibles/||1475|18|2024-07-04T08:45:15|84|2024-07-04T08:45:15|84|0|2024-07-04|2024-07-04
2324|30|||https://affidiajournal.com/en/efsa-publishes-risk-assessment-of-small-organoarsenic-species-in-food|EFSA publishes risk assessment of small organoarsenic species in food|1473||2024-07-05T06:45:25|84|2024-07-05T06:45:25|84|0|2024-07-05|2024-07-05
2326|10|04.07.2024|10|https://journals.asm.org/doi/full/10.1128/aem.00700-24?af=R||1478|77|2024-07-05T07:31:11|84|2024-07-05T07:31:11|84|0|2024-07-05|2024-07-05
2327|10|02.07.2024|49|https://www.biorxiv.org/content/10.1101/2024.04.05.588308v2||1479|589|2024-07-05T07:51:14|84|2024-07-05T07:51:14|84|0|2024-07-05|2024-07-05
2328|10|05.07.2024|1|https://www.food-safety.com/articles/9584-consumer-advocates-urge-efsa-to-set-maximum-levels-for-toxic-acrylamide-in-foods||1480|10|2024-07-08T06:44:12|84|2024-07-08T06:44:12|84|0|2024-07-08|2024-07-08
2329|30|||https://www.safefoodadvocacy.eu/wp-content/uploads/2024/06/SAFE-position-acrylamide.pdf|SAFE Food Advocacy Europe – Position paper|1480||2024-07-08T06:44:12|84|2024-07-08T06:44:12|84|0|2024-07-08|2024-07-08
2330|30|||https://affidiajournal.com/en/eu-developments-on-regulation-of-acrylamide-in-food|EU: Developments on regulation of acrylamide in food European experts are engaged in discussions to establish new legally binding limits for acrylamide in food, according to Euractiv’s sources from the EU. This development reopens a contentious file that |1480||2024-07-08T07:09:48|84|2024-07-08T07:09:48|84|0|2024-07-08|2024-07-08
2331|30|||https://openknowledge.fao.org/server/api/core/bitstreams/13c284d8-8bc3-4410-b0a8-fdb6bd7a784e/content|How Honduras  handled the unexpected|1105||2024-07-08T07:19:16|84|2024-07-08T07:19:16|84|0|2024-07-08|2024-07-08
2332|10|02.07.2024|3|https://www.foodnavigator.com/Article/2024/07/02/are-plastic-bottles-safe-in-the-sun?utm_source=newsletter_daily&utm_medium=email&utm_campaign=05-Jul-2024&cid=DM1144111&bid=448330745||1481|67|2024-07-08T07:56:21|84|2024-07-08T07:56:21|84|0|2024-07-08|2024-07-08
2333|20|||https://www.sciencedirect.com/science/article/pii/S2772985024000061||1481|616|2024-07-08T07:56:21|84|2024-07-08T07:56:21|84|0|2024-07-08|2024-07-08
2334|10|10.07.2024|10|https://www.sciencedirect.com/science/article/abs/pii/S0048969724033047?dgcid=coauthor#s0040||1482|96|2024-07-09T07:32:08|84|2024-07-09T07:32:08|84|0|2024-07-09|2024-07-09
2335|30|||https://affidiajournal.com/en/brominated-vegetable-oil-in-food-fda-revokes-authorization-prioritizing-consumer-safety|Affidia|917||2024-07-09T07:33:38|84|2024-07-10T10:44:36|932|1|2024-07-09|2024-07-10
2336|10|08.07.2024|2|https://www.food-safety.com/articles/9601-uk-fsa-assessing-ashwagandha-food-safety-due-to-concerns-about-possible-toxicity||1483|10|2024-07-09T13:09:13|932|2024-07-09T13:09:13|932|0|2024-07-09|2024-07-09
2337|20|||https://www.food.gov.uk/news-alerts/consultations/ashwagandha||1483|154|2024-07-09T13:09:13|932|2024-07-09T13:09:13|932|0|2024-07-09|2024-07-09
2338|10|08.07.2024|2|https://www.medicalnewstoday.com/articles/gut-bacteria-viruses-increase-type-2-diabetes-risk-study||1484|60|2024-07-09T13:19:43|932|2024-07-09T13:19:43|932|0|2024-07-09|2024-07-09
2339|20|||https://www.nature.com/articles/s41591-024-03067-7||1484|232|2024-07-09T13:19:43|932|2024-07-09T13:19:43|932|0|2024-07-09|2024-07-09
2340|10|10.07.2024|2|https://www.foodsafetynews.com/2024/07/canadian-officials-confirm-outbreak-of-listeria-infections-linked-to-plant-based-beverages/||1485|18|2024-07-10T07:13:14|932|2024-07-10T07:13:14|932|0|2024-07-10|2024-07-10
2341|20|||https://recalls-rappels.canada.ca/en/alert-recall/various-silk-and-great-value-brand-plant-based-refrigerated-beverages-recalled-due||1485|35|2024-07-10T07:13:14|932|2024-07-10T07:13:14|932|0|2024-07-10|2024-07-10
2342|10|09.07.2024|2|https://www.medicalnewstoday.com/articles/carbs-fat-protein-which-one-triggers-more-insulin-release||1486|60|2024-07-10T07:26:15|932|2024-07-10T07:26:15|932|0|2024-07-10|2024-07-10
2343|20|||https://doi.org/10.1016/j.cmet.2024.06.001||1486|225|2024-07-10T07:26:15|932|2024-07-10T07:26:15|932|0|2024-07-10|2024-07-10
2344|10|12.2024|15|https://www.sciencedirect.com/science/article/pii/S2405665024000532||1487|302|2024-07-10T08:50:02|84|2024-07-10T08:50:02|84|0|2024-07-10|2024-07-10
2345|30|||https://affidiajournal.com/en/allergenicity-assessment-in-new-protein-containing-food-study-suggests-comprehensive-risk-management-approach|Affidia|1404||2024-07-10T10:51:35|932|2024-07-10T10:51:35|932|0|2024-07-10|2024-07-10
2346|30|||https://www.food-safety.com/articles/9540-experts-explore-food-allergen-risk-assessment-approach-for-novel-proteins|Food Safety Magazine|1404||2024-07-10T10:52:29|932|2024-07-10T10:52:29|932|0|2024-07-10|2024-07-10
2347|20|||https://www.bvl.bund.de/SharedDocs/Downloads/01_Lebensmittel/Internationales/Report_HoA_WG_FS-de.pdf?__blob=publicationFile&v=8||1442|605|2024-07-10T10:57:11|932|2024-07-10T10:57:11|932|0|2024-07-10|2024-07-10
2348|30|||https://www.food-safety.com/articles/9539-eu-expert-group-recommends-117-substances-for-restriction-in-food-supplements|FoodSafetyMag|1442||2024-07-10T10:57:11|932|2024-07-10T10:57:11|932|0|2024-07-10|2024-07-10
2349|10|10.07.2024|2|https://www.food-safety.com/articles/9607-fao-who-expert-committee-publishes-safety-evaluation-of-certain-food-additives||1488|10|2024-07-11T07:33:46|932|2024-07-11T07:33:46|932|0|2024-07-11|2024-07-11
2350|20|||https://openknowledge.fao.org/server/api/core/bitstreams/dc654d5c-d120-4477-a6f6-cb69239bbf42/content||1488|106|2024-07-11T07:33:46|932|2024-07-11T07:33:46|932|0|2024-07-11|2024-07-11
2351|10|12.07.2024|1|https://www.eurekalert.org/news-releases/1051195||1489|19|2024-07-15T06:40:00|84|2024-07-15T06:40:00|84|0|2024-07-15|2024-07-15
2352|20|||http://dx.doi.org/10.1056/NEJMra2212159||1489|7|2024-07-15T06:40:00|84|2024-07-15T06:40:00|84|0|2024-07-15|2024-07-15
2353|10|12.07.2024|2|https://www.food-safety.com/articles/9595-uk-fsa-testing-of-raw-pet-food-shows-dogs-cats-at-medium-risk-of-salmonella-infection||1490|10|2024-07-15T06:47:10|84|2024-07-15T06:47:10|84|0|2024-07-15|2024-07-15
2354|20|||https://www.food.gov.uk/research/foodborne-pathogens/an-assessment-of-the-risk-of-companion-animals-acquiring-salmonella-escherichia-coli-spp-campylobacter-spp-and-mrsa-from||1490|154|2024-07-15T06:47:10|84|2024-07-15T06:47:10|84|0|2024-07-15|2024-07-15
2355|10|12.07.2024|2|https://www.naturalnews.com/2024-07-12-study-pfas-forever-chemicals-seep-through-skin.html||1491|411|2024-07-15T07:21:27|84|2024-07-15T07:21:27|84|0|2024-07-15|2024-07-15
2356|20|||https://www.sciencedirect.com/science/article/pii/S0160412024003581||1491|320|2024-07-15T07:21:27|84|2024-07-15T07:21:27|84|0|2024-07-15|2024-07-15
2357|30|||https://www.theguardian.com/environment/article/2024/jun/30/pfas-absorbed-skin-study|The Guardian |1491||2024-07-15T07:21:27|84|2024-07-15T07:21:27|84|0|2024-07-15|2024-07-15
2358|10|13.07.2024|2|https://www.standard.co.uk/news/health/tampons-safety-study-arsenic-lead-periods-b1170395.html||1492|617|2024-07-15T07:36:03|84|2024-07-15T07:36:03|84|0|2024-07-15|2024-07-15
2359|20|||https://www.sciencedirect.com/science/article/pii/S0160412024004355#tblfn1||1492|320|2024-07-15T07:36:03|84|2024-07-15T07:36:03|84|0|2024-07-15|2024-07-15
2360|30|||https://www.lemonde.fr/en/environment/article/2024/07/12/toxic-metals-found-in-tampons_6682209_114.html|Le Monde |1492||2024-07-15T07:39:03|84|2024-07-15T07:39:03|84|0|2024-07-15|2024-07-15
2361|10|15.07.2024|2|https://www.eurekalert.org/news-releases/1051468||1493|19|2024-07-16T07:31:25|84|2024-07-16T07:31:25|84|0|2024-07-16|2024-07-16
